data,ano,mes,regiao,bioma,focos_observados,cidade_ref,lat_ref,lon_ref,temperatura_c,temperatura_max_c,temperatura_min_c,umidade_pct,precipitacao_mm,vento_ms,vento_kmh,focos_dia_anterior,focos_acumulados_7d,media_focos_7d,media_focos_15d,chuva_acumulada_7d,umidade_media_7d,temperatura_media_7d,dias_sem_chuva,focos_proximo_dia,limiar_risco_bioma,risco_alto_queimada,dia_do_ano
2025-05-24,2025,5,Nordeste,Cerrado,798,Brasília,-15.7942,-47.8825,24.11,30.99,17.32,43.5,0.02,2.21,7.956,1093.0,4740.0,677.1428571428571,579.9333333333333,0.5799999999999994,49.791428571428575,22.069999999999997,17,645.0,203.0,1,144
2025-05-25,2025,5,Nordeste,Cerrado,645,Brasília,-15.7942,-47.8825,22.34,30.18,15.62,44.02,0.0,3.68,13.248,798.0,4968.0,709.7142857142857,587.4666666666667,0.5899999999999993,47.47714285714286,22.39428571428572,18,799.0,203.0,1,145
2025-05-26,2025,5,Nordeste,Cerrado,799,Brasília,-15.7942,-47.8825,21.7,29.79,15.08,49.59,0.0,4.31,15.515999999999998,645.0,5218.0,745.4285714285714,605.6,0.5899999999999993,46.21999999999999,22.45,19,1473.0,203.0,1,146
2025-05-27,2025,5,Nordeste,Cerrado,1473,Brasília,-15.7942,-47.8825,21.99,29.75,16.34,44.5,0.0,3.58,12.888,799.0,5466.0,780.8571428571429,646.0,0.5899999999999993,46.417142857142856,22.474285714285713,20,2715.0,203.0,1,147
2025-05-28,2025,5,Nordeste,Cerrado,2715,Brasília,-15.7942,-47.8825,22.94,31.04,16.95,42.68,0.0,2.14,7.704000000000001,1473.0,5823.0,831.8571428571429,717.8,0.5599999999999993,46.06142857142857,22.558571428571433,21,1817.0,203.0,1,148
2025-05-29,2025,5,Nordeste,Cerrado,1817,Brasília,-15.7942,-47.8825,22.55,31.4,14.93,45.31,0.0,2.22,7.992000000000001,2715.0,7939.0,1134.142857142857,857.0,0.5599999999999993,45.31142857142857,22.73857142857143,22,1448.0,203.0,1,149
2025-05-30,2025,5,Nordeste,Cerrado,1448,Brasília,-15.7942,-47.8825,20.72,27.25,15.45,57.73,0.0,3.1,11.16,1817.0,9340.0,1334.2857142857142,944.0,0.33999999999999936,44.910000000000004,22.757142857142856,23,752.0,203.0,1,150
2025-01-01,2025,1,Nordeste,Mata Atlântica,320,São Paulo,-23.5505,-46.6333,23.18,28.86,18.14,77.39,3.97,2.11,7.596,0.0,0.0,0.0,0.0,1.2300000000000015,66.43,17.722857142857144,0,262.0,122.75,1,1
2025-01-02,2025,1,Nordeste,Mata Atlântica,262,São Paulo,-23.5505,-46.6333,23.61,29.02,18.73,78.04,4.21,3.57,12.852,320.0,320.0,320.0,320.0,5.190000000000001,66.88857142857144,18.337142857142858,0,579.0,122.75,1,2
2025-01-03,2025,1,Nordeste,Mata Atlântica,579,São Paulo,-23.5505,-46.6333,24.11,29.49,19.34,76.77,2.11,4.22,15.192,262.0,582.0,291.0,291.0,9.390000000000002,68.19000000000001,18.900000000000002,0,334.0,122.75,1,3
2025-01-04,2025,1,Nordeste,Mata Atlântica,334,São Paulo,-23.5505,-46.6333,23.28,26.62,20.41,81.02,1.97,4.38,15.768,579.0,1161.0,387.0,387.0,11.470000000000002,69.79571428571428,19.48428571428571,0,249.0,122.75,1,4
2025-01-05,2025,1,Nordeste,Mata Atlântica,249,São Paulo,-23.5505,-46.6333,22.67,29.62,16.89,75.18,2.44,2.78,10.008,334.0,1495.0,373.75,373.75,13.420000000000002,72.63,19.888571428571428,0,165.0,122.75,1,5
2025-01-06,2025,1,Nordeste,Mata Atlântica,165,São Paulo,-23.5505,-46.6333,23.07,30.26,17.81,73.13,0.14,3.43,12.348,249.0,1744.0,348.8,348.8,14.710000000000003,74.23428571428572,20.91714285714286,1,424.0,122.75,1,6
2025-01-07,2025,1,Nordeste,Mata Atlântica,424,São Paulo,-23.5505,-46.6333,22.53,28.43,18.91,77.98,2.32,3.09,11.124,165.0,1909.0,318.1666666666667,318.1666666666667,14.850000000000003,76.09571428571428,22.270000000000003,0,385.0,122.75,1,7
2025-01-08,2025,1,Nordeste,Mata Atlântica,385,São Paulo,-23.5505,-46.6333,22.79,28.95,19.12,79.17,2.31,3.8,13.68,424.0,2333.0,333.2857142857143,333.2857142857143,17.160000000000004,77.07285714285715,23.20714285714286,0,289.0,122.75,1,8
2025-01-09,2025,1,Nordeste,Mata Atlântica,289,São Paulo,-23.5505,-46.6333,21.42,27.88,17.99,79.5,2.09,4.85,17.46,385.0,2398.0,342.57142857142856,339.75,15.500000000000002,77.32714285714285,23.15142857142857,0,235.0,122.75,1,9
2025-01-10,2025,1,Nordeste,Mata Atlântica,235,São Paulo,-23.5505,-46.6333,21.19,28.05,16.61,74.86,0.25,4.26,15.336,289.0,2425.0,346.42857142857144,334.1111111111111,13.38,77.53571428571429,22.83857142857143,1,21.0,122.75,0,10
2025-01-11,2025,1,Nordeste,Mata Atlântica,21,São Paulo,-23.5505,-46.6333,21.47,30.13,14.42,70.59,0.08,3.53,12.708,235.0,2081.0,297.2857142857143,324.2,11.520000000000001,77.26285714285714,22.421428571428574,2,3.0,122.75,0,11
2025-01-12,2025,1,Nordeste,Mata Atlântica,3,São Paulo,-23.5505,-46.6333,20.75,27.15,16.7,75.75,0.25,5.15,18.540000000000003,21.0,1768.0,252.57142857142858,296.6363636363636,9.63,75.77285714285715,22.162857142857145,3,2.0,122.75,0,12
2025-01-14,2025,1,Nordeste,Mata Atlântica,2,São Paulo,-23.5505,-46.6333,20.73,29.36,14.74,71.72,0.04,4.51,16.236,3.0,1522.0,217.42857142857142,272.1666666666667,7.440000000000001,75.85428571428572,21.88857142857143,4,58.0,122.75,0,14
2025-01-15,2025,1,Nordeste,Mata Atlântica,58,São Paulo,-23.5505,-46.6333,22.18,30.93,17.09,75.14,0.48,4.27,15.371999999999998,2.0,1359.0,194.14285714285714,251.3846153846154,7.340000000000002,75.65285714285714,21.554285714285715,5,136.0,122.75,1,15
2025-01-16,2025,1,Nordeste,Mata Atlântica,136,São Paulo,-23.5505,-46.6333,23.59,30.86,19.4,79.99,14.55,3.75,13.5,58.0,993.0,141.85714285714286,237.57142857142858,5.500000000000002,75.24714285714286,21.504285714285714,0,137.0,122.75,1,16
2025-01-17,2025,1,Nordeste,Mata Atlântica,137,São Paulo,-23.5505,-46.6333,23.7,27.69,20.19,82.49,3.99,3.32,11.952,136.0,744.0,106.28571428571429,230.8,17.740000000000002,75.36428571428571,21.618571428571432,0,71.0,122.75,0,17
2025-01-18,2025,1,Nordeste,Mata Atlântica,71,São Paulo,-23.5505,-46.6333,24.26,28.49,20.7,81.09,2.96,3.5,12.6,137.0,592.0,84.57142857142857,218.6,19.64,75.79142857142857,21.944285714285716,0,68.0,122.75,0,18
2025-01-19,2025,1,Nordeste,Mata Atlântica,68,São Paulo,-23.5505,-46.6333,25.6,30.93,20.76,75.61,2.83,2.96,10.656,71.0,428.0,61.142857142857146,205.86666666666667,22.35,76.68142857142857,22.38285714285714,0,269.0,122.75,1,19
2025-01-20,2025,1,Nordeste,Mata Atlântica,269,São Paulo,-23.5505,-46.6333,24.95,29.79,21.08,76.51,0.73,4.95,17.82,68.0,475.0,67.85714285714286,171.8,25.100000000000005,77.39857142857143,22.972857142857144,1,329.0,122.75,1,20
2025-01-21,2025,1,Nordeste,Mata Atlântica,329,São Paulo,-23.5505,-46.6333,25.97,32.47,20.71,68.72,0.8,4.99,17.964000000000002,269.0,741.0,105.85714285714286,167.46666666666667,25.580000000000005,77.50714285714285,23.572857142857142,2,309.0,122.75,1,21
2025-01-22,2025,1,Nordeste,Mata Atlântica,309,São Paulo,-23.5505,-46.6333,26.29,32.55,21.51,70.01,5.31,2.09,7.524,329.0,1068.0,152.57142857142858,172.8,26.34,77.07857142857142,24.321428571428573,0,264.0,122.75,1,22
2025-01-23,2025,1,Nordeste,Mata Atlântica,264,São Paulo,-23.5505,-46.6333,24.63,30.36,19.87,76.21,2.6,2.04,7.344,309.0,1319.0,188.42857142857142,182.4,31.17,76.34571428571428,24.908571428571427,0,168.0,122.75,1,23
2025-01-24,2025,1,Nordeste,Mata Atlântica,168,São Paulo,-23.5505,-46.6333,25.34,33.38,19.9,72.41,2.36,1.68,6.048,264.0,1447.0,206.71428571428572,171.73333333333332,19.220000000000002,75.80571428571429,25.057142857142853,0,121.0,122.75,0,24
2025-01-25,2025,1,Nordeste,Mata Atlântica,121,São Paulo,-23.5505,-46.6333,25.74,32.71,19.85,72.95,4.29,2.88,10.368,168.0,1478.0,211.14285714285714,157.26666666666668,17.590000000000003,74.36571428571429,25.291428571428572,0,39.0,122.75,0,25
2025-01-26,2025,1,Nordeste,Mata Atlântica,39,São Paulo,-23.5505,-46.6333,24.08,28.85,20.75,80.95,11.53,3.16,11.376,121.0,1528.0,218.28571428571428,146.06666666666666,18.92,73.20285714285714,25.502857142857145,0,82.0,122.75,0,26
2025-01-27,2025,1,Nordeste,Mata Atlântica,82,São Paulo,-23.5505,-46.6333,22.8,29.0,18.89,83.53,7.8,2.11,7.596,39.0,1499.0,214.14285714285714,133.0,27.62,73.96571428571428,25.28571428571428,0,105.0,122.75,0,27
2025-01-28,2025,1,Nordeste,Mata Atlântica,105,São Paulo,-23.5505,-46.6333,22.96,28.78,19.22,82.82,3.95,2.16,7.776000000000001,82.0,1312.0,187.42857142857142,137.06666666666666,34.69,74.96857142857142,24.978571428571428,0,86.0,122.75,0,28
2025-01-29,2025,1,Nordeste,Mata Atlântica,86,São Paulo,-23.5505,-46.6333,22.92,27.95,20.06,85.46,8.69,2.61,9.396,105.0,1088.0,155.42857142857142,143.86666666666667,37.84,76.98285714285714,24.548571428571428,0,152.0,122.75,1,29
2025-01-30,2025,1,Nordeste,Mata Atlântica,152,São Paulo,-23.5505,-46.6333,22.97,28.23,19.85,86.42,22.2,2.75,9.9,86.0,865.0,123.57142857142857,149.46666666666667,41.22,79.19000000000001,24.06714285714286,0,240.0,122.75,1,30
2025-01-31,2025,1,Nordeste,Mata Atlântica,240,São Paulo,-23.5505,-46.6333,23.0,26.87,19.74,88.38,21.68,2.81,10.116,152.0,753.0,107.57142857142857,155.73333333333332,60.82,80.64857142857143,23.830000000000002,0,127.0,122.75,1,31
2025-02-01,2025,2,Nordeste,Mata Atlântica,127,São Paulo,-23.5505,-46.6333,22.01,24.32,20.07,88.88,8.03,3.28,11.808,240.0,825.0,117.85714285714286,162.66666666666666,80.14,82.92999999999999,23.495714285714286,0,173.0,122.75,1,32
2025-02-02,2025,2,Nordeste,Mata Atlântica,173,São Paulo,-23.5505,-46.6333,22.67,27.49,19.42,85.75,10.03,2.85,10.26,127.0,831.0,118.71428571428571,162.0,83.88,85.20571428571428,22.962857142857143,0,214.0,122.75,1,33
2025-02-03,2025,2,Nordeste,Mata Atlântica,214,São Paulo,-23.5505,-46.6333,22.35,25.08,19.82,88.7,14.53,4.02,14.472,173.0,965.0,137.85714285714286,168.8,82.38,85.89142857142858,22.761428571428574,0,113.0,122.75,0,34
2025-02-04,2025,2,Nordeste,Mata Atlântica,113,São Paulo,-23.5505,-46.6333,22.86,26.76,19.6,84.93,3.57,3.98,14.328,214.0,1097.0,156.71428571428572,178.53333333333333,89.11,86.63,22.697142857142858,0,93.0,122.75,0,35
2025-02-05,2025,2,Nordeste,Mata Atlântica,93,São Paulo,-23.5505,-46.6333,22.78,26.78,19.92,87.16,3.1,2.28,8.208,113.0,1105.0,157.85714285714286,168.13333333333333,88.72999999999999,86.93142857142857,22.68285714285714,0,23.0,122.75,0,36
2025-02-06,2025,2,Nordeste,Mata Atlântica,23,São Paulo,-23.5505,-46.6333,23.68,28.6,19.11,80.19,2.86,2.57,9.252,93.0,1112.0,158.85714285714286,152.4,83.13999999999999,87.17428571428572,22.662857142857145,0,31.0,122.75,0,37
2025-02-07,2025,2,Nordeste,Mata Atlântica,31,São Paulo,-23.5505,-46.6333,24.56,30.06,20.04,73.95,2.16,1.8,6.48,23.0,983.0,140.42857142857142,133.33333333333334,63.8,86.28428571428572,22.764285714285716,0,25.0,122.75,0,38
2025-02-08,2025,2,Nordeste,Mata Atlântica,25,São Paulo,-23.5505,-46.6333,23.37,28.4,20.01,82.64,1.49,4.11,14.796,31.0,774.0,110.57142857142857,117.8,44.28,84.22285714285715,22.98714285714286,0,37.0,122.75,0,39
2025-02-09,2025,2,Nordeste,Mata Atlântica,37,São Paulo,-23.5505,-46.6333,23.38,29.84,17.5,76.56,0.16,3.12,11.232,25.0,672.0,96.0,108.26666666666667,37.739999999999995,83.33142857142857,23.18142857142857,1,46.0,122.75,0,40
2025-02-10,2025,2,Nordeste,Mata Atlântica,46,São Paulo,-23.5505,-46.6333,23.56,29.54,18.96,79.68,1.13,2.07,7.452,37.0,536.0,76.57142857142857,102.66666666666667,27.87,82.01857142857143,23.282857142857146,0,87.0,122.75,0,41
2025-02-11,2025,2,Nordeste,Mata Atlântica,87,São Paulo,-23.5505,-46.6333,24.74,30.64,19.33,73.5,2.41,1.75,6.3,46.0,368.0,52.57142857142857,103.13333333333334,14.469999999999999,80.73,23.455714285714286,0,236.0,122.75,1,42
2025-02-12,2025,2,Nordeste,Mata Atlântica,236,São Paulo,-23.5505,-46.6333,24.8,31.09,19.06,69.84,1.06,2.73,9.828,87.0,342.0,48.857142857142854,103.46666666666667,13.309999999999999,79.09714285714287,23.724285714285713,0,215.0,122.75,1,43
2025-02-13,2025,2,Nordeste,Mata Atlântica,215,São Paulo,-23.5505,-46.6333,23.54,26.79,20.91,81.58,4.14,2.21,7.956,236.0,485.0,69.28571428571429,112.2,11.27,76.62285714285714,24.012857142857143,0,101.0,122.75,0,44
2025-02-14,2025,2,Nordeste,Mata Atlântica,101,São Paulo,-23.5505,-46.6333,22.62,26.42,19.03,83.26,5.15,1.43,5.148,215.0,677.0,96.71428571428571,120.8,12.55,76.82142857142857,23.99285714285714,0,180.0,122.75,1,45
2025-02-15,2025,2,Nordeste,Mata Atlântica,180,São Paulo,-23.5505,-46.6333,24.28,30.56,19.02,78.69,0.96,1.62,5.832000000000001,101.0,747.0,106.71428571428571,117.4,15.540000000000001,78.15142857142858,23.715714285714284,1,101.0,122.75,0,46
2025-02-16,2025,2,Nordeste,Mata Atlântica,101,São Paulo,-23.5505,-46.6333,25.62,31.24,20.18,74.49,0.03,3.02,10.872,180.0,902.0,128.85714285714286,113.4,15.010000000000002,77.58714285714287,23.845714285714287,2,53.0,122.75,0,47
2025-02-17,2025,2,Nordeste,Mata Atlântica,53,São Paulo,-23.5505,-46.6333,25.89,33.29,18.53,60.25,0.0,3.75,13.5,101.0,966.0,138.0,111.66666666666667,14.88,77.29142857142857,24.16571428571429,3,183.0,122.75,1,48
2025-02-18,2025,2,Nordeste,Mata Atlântica,183,São Paulo,-23.5505,-46.6333,25.27,31.69,19.99,69.18,6.56,2.99,10.764,53.0,973.0,139.0,103.66666666666667,13.75,74.51571428571428,24.49857142857143,0,92.0,122.75,0,49
2025-02-19,2025,2,Nordeste,Mata Atlântica,92,São Paulo,-23.5505,-46.6333,25.12,31.13,20.4,77.6,5.82,2.84,10.224,183.0,1069.0,152.71428571428572,101.6,17.9,73.89857142857144,24.574285714285715,0,126.0,122.75,1,50
2025-02-20,2025,2,Nordeste,Mata Atlântica,126,São Paulo,-23.5505,-46.6333,25.74,31.19,20.53,70.97,1.16,2.18,7.848000000000001,92.0,925.0,132.14285714285714,100.2,22.66,75.00714285714285,24.62,0,126.0,122.75,1,51
2025-02-21,2025,2,Nordeste,Mata Atlântica,126,São Paulo,-23.5505,-46.6333,24.3,30.0,20.27,81.23,3.64,2.99,10.764,126.0,836.0,119.42857142857143,102.4,19.68,73.49142857142859,24.934285714285714,0,103.0,122.75,0,52
2025-02-22,2025,2,Nordeste,Mata Atlântica,103,São Paulo,-23.5505,-46.6333,23.77,29.61,20.0,80.33,1.51,4.03,14.508,126.0,861.0,123.0,109.26666666666667,18.17,73.20142857142858,25.174285714285713,0,111.0,122.75,0,53
2025-02-23,2025,2,Nordeste,Mata Atlântica,111,São Paulo,-23.5505,-46.6333,24.08,30.54,19.4,75.71,0.83,3.25,11.7,103.0,784.0,112.0,114.06666666666666,18.72,73.43571428571428,25.101428571428567,1,101.0,122.75,0,54
2025-02-24,2025,2,Nordeste,Mata Atlântica,101,São Paulo,-23.5505,-46.6333,24.78,31.72,19.43,71.56,0.59,3.46,12.456,111.0,794.0,113.42857142857143,119.8,19.520000000000003,73.61,24.881428571428568,2,122.0,122.75,0,55
2025-02-25,2025,2,Nordeste,Mata Atlântica,122,São Paulo,-23.5505,-46.6333,25.1,32.56,18.69,69.17,0.0,2.93,10.548,101.0,842.0,120.28571428571429,124.06666666666666,20.110000000000003,75.22571428571429,24.722857142857144,3,87.0,122.75,0,56
2025-02-26,2025,2,Nordeste,Mata Atlântica,87,São Paulo,-23.5505,-46.6333,25.5,33.74,18.73,68.02,0.01,2.56,9.216,122.0,781.0,111.57142857142857,129.13333333333333,13.549999999999999,75.22428571428573,24.698571428571427,4,37.0,122.75,0,57
2025-02-27,2025,2,Nordeste,Mata Atlântica,37,São Paulo,-23.5505,-46.6333,25.17,33.81,17.85,68.72,1.76,2.48,8.928,87.0,776.0,110.85714285714286,129.13333333333333,7.739999999999999,73.85571428571428,24.752857142857142,0,21.0,122.75,0,58
2025-02-28,2025,2,Nordeste,Mata Atlântica,21,São Paulo,-23.5505,-46.6333,25.06,33.16,19.58,70.04,0.26,2.93,10.548,37.0,687.0,98.14285714285714,115.86666666666666,8.34,73.53428571428572,24.671428571428574,1,22.0,122.75,0,59
2025-03-01,2025,3,Nordeste,Mata Atlântica,22,São Paulo,-23.5505,-46.6333,25.48,34.16,18.37,67.08,0.0,3.32,11.952,21.0,582.0,83.14285714285714,102.93333333333334,4.96,71.93571428571428,24.78,2,9.0,122.75,0,60
2025-03-02,2025,3,Nordeste,Mata Atlântica,9,São Paulo,-23.5505,-46.6333,25.73,34.41,18.87,65.79,0.05,2.92,10.512,22.0,501.0,71.57142857142857,97.66666666666667,3.45,70.04285714285714,25.024285714285714,3,13.0,122.75,0,61
2025-03-03,2025,3,Nordeste,Mata Atlântica,13,São Paulo,-23.5505,-46.6333,24.58,34.16,17.03,66.63,0.0,3.55,12.78,9.0,399.0,57.0,86.26666666666667,2.67,68.6257142857143,25.259999999999998,4,22.0,122.75,0,62
2025-03-04,2025,3,Nordeste,Mata Atlântica,22,São Paulo,-23.5505,-46.6333,24.8,32.83,19.39,67.69,0.1,4.08,14.688,13.0,311.0,44.42857142857143,80.4,2.08,67.92142857142858,25.231428571428573,5,39.0,122.75,0,63
2025-03-05,2025,3,Nordeste,Mata Atlântica,39,São Paulo,-23.5505,-46.6333,24.76,32.66,19.23,68.15,0.05,3.61,12.996,22.0,211.0,30.142857142857142,78.33333333333333,2.18,67.71000000000001,25.18857142857143,6,44.0,122.75,0,64
2025-03-06,2025,3,Nordeste,Mata Atlântica,44,São Paulo,-23.5505,-46.6333,23.91,32.68,17.53,67.82,0.0,4.89,17.604,39.0,163.0,23.285714285714285,68.73333333333333,2.22,67.72857142857143,25.082857142857144,7,28.0,122.75,0,65
2025-03-07,2025,3,Nordeste,Mata Atlântica,28,São Paulo,-23.5505,-46.6333,24.21,33.03,18.87,69.62,0.03,5.44,19.584000000000003,44.0,170.0,24.285714285714285,65.53333333333333,0.46,67.6,24.90285714285714,8,31.0,122.75,0,66
2025-03-08,2025,3,Nordeste,Mata Atlântica,31,São Paulo,-23.5505,-46.6333,24.44,33.1,18.25,68.8,0.02,3.4,12.24,28.0,177.0,25.285714285714285,59.0,0.23,67.53999999999999,24.78142857142857,9,30.0,122.75,0,67
2025-03-09,2025,3,Nordeste,Mata Atlântica,30,São Paulo,-23.5505,-46.6333,25.58,34.82,18.34,63.26,0.09,2.86,10.296,31.0,186.0,26.571428571428573,52.666666666666664,0.25,67.78571428571429,24.632857142857144,10,66.0,122.75,0,68
2025-03-10,2025,3,Nordeste,Mata Atlântica,66,São Paulo,-23.5505,-46.6333,23.67,31.65,18.74,68.83,0.6,2.66,9.576,30.0,207.0,29.571428571428573,47.8,0.29000000000000004,67.42428571428572,24.611428571428572,11,162.0,122.75,1,69
2025-03-11,2025,3,Nordeste,Mata Atlântica,162,São Paulo,-23.5505,-46.6333,23.62,29.42,19.24,74.16,2.36,2.25,8.1,66.0,260.0,37.142857142857146,44.8,0.89,67.73857142857142,24.481428571428573,0,203.0,122.75,1,70
2025-03-12,2025,3,Nordeste,Mata Atlântica,203,São Paulo,-23.5505,-46.6333,24.19,31.2,19.24,74.99,2.84,3.27,11.772,162.0,400.0,57.142857142857146,48.86666666666667,3.15,68.66285714285713,24.312857142857144,0,169.0,122.75,1,71
2025-03-13,2025,3,Nordeste,Mata Atlântica,169,São Paulo,-23.5505,-46.6333,24.58,31.38,19.72,73.95,1.8,2.63,9.468,203.0,564.0,80.57142857142857,54.266666666666666,5.9399999999999995,69.64,24.231428571428573,0,219.0,122.75,1,72
2025-03-14,2025,3,Nordeste,Mata Atlântica,219,São Paulo,-23.5505,-46.6333,23.98,30.27,19.81,76.78,1.19,2.59,9.324,169.0,689.0,98.42857142857143,59.733333333333334,7.739999999999999,70.51571428571428,24.327142857142857,0,261.0,122.75,1,73
2025-03-15,2025,3,Nordeste,Mata Atlântica,261,São Paulo,-23.5505,-46.6333,23.67,31.49,19.48,77.37,0.36,3.43,12.348,219.0,880.0,125.71428571428571,71.86666666666666,8.9,71.53857142857143,24.294285714285714,1,133.0,122.75,1,74
2025-03-16,2025,3,Nordeste,Mata Atlântica,133,São Paulo,-23.5505,-46.6333,22.37,29.65,18.77,79.38,5.14,4.88,17.568,261.0,1110.0,158.57142857142858,87.86666666666666,9.24,72.76285714285714,24.184285714285714,0,184.0,122.75,1,75
2025-03-17,2025,3,Nordeste,Mata Atlântica,184,São Paulo,-23.5505,-46.6333,23.08,31.22,18.36,77.8,3.98,3.41,12.276000000000002,133.0,1213.0,173.28571428571428,95.26666666666667,14.29,75.0657142857143,23.725714285714286,0,162.0,122.75,1,76
2025-03-18,2025,3,Nordeste,Mata Atlântica,162,São Paulo,-23.5505,-46.6333,23.29,30.48,18.6,78.75,8.38,2.81,10.116,184.0,1331.0,190.14285714285714,106.93333333333334,17.669999999999998,76.34714285714286,23.641428571428573,0,253.0,122.75,1,77
2025-03-19,2025,3,Nordeste,Mata Atlântica,253,São Paulo,-23.5505,-46.6333,21.77,27.55,18.72,84.76,14.8,3.44,12.384,162.0,1331.0,190.14285714285714,116.86666666666666,23.689999999999998,77.00285714285714,23.594285714285714,0,251.0,122.75,1,78
2025-03-20,2025,3,Nordeste,Mata Atlântica,251,São Paulo,-23.5505,-46.6333,20.58,26.69,16.62,79.36,1.67,4.53,16.308,253.0,1381.0,197.28571428571428,132.26666666666668,35.65,78.39857142857143,23.24857142857143,0,189.0,122.75,1,79
2025-03-21,2025,3,Nordeste,Mata Atlântica,189,São Paulo,-23.5505,-46.6333,20.72,28.65,15.75,77.67,0.15,3.77,13.572,251.0,1463.0,209.0,146.4,35.52,79.17142857142858,22.677142857142858,1,136.0,122.75,1,80
2025-03-22,2025,3,Nordeste,Mata Atlântica,136,São Paulo,-23.5505,-46.6333,22.62,30.73,16.86,74.8,0.49,2.98,10.728,189.0,1433.0,204.71428571428572,156.06666666666666,34.48,79.29857142857144,22.21142857142857,2,84.0,122.75,0,81
2025-03-23,2025,3,Nordeste,Mata Atlântica,84,São Paulo,-23.5505,-46.6333,22.19,27.21,18.27,82.39,2.06,2.78,10.008,136.0,1308.0,186.85714285714286,163.26666666666668,34.61,78.93142857142857,22.06142857142857,0,117.0,122.75,0,82
2025-03-24,2025,3,Nordeste,Mata Atlântica,117,São Paulo,-23.5505,-46.6333,22.94,29.25,18.57,77.72,2.3,1.98,7.128,84.0,1259.0,179.85714285714286,166.8,31.53,79.36142857142856,22.035714285714285,0,462.0,122.75,1,83
2025-03-25,2025,3,Nordeste,Mata Atlântica,462,São Paulo,-23.5505,-46.6333,23.64,31.63,18.6,76.65,2.39,2.17,7.812,117.0,1192.0,170.28571428571428,172.6,29.85,79.35000000000001,22.015714285714285,0,297.0,122.75,1,84
2025-03-26,2025,3,Nordeste,Mata Atlântica,297,São Paulo,-23.5505,-46.6333,21.59,26.35,18.7,83.39,3.0,3.46,12.456,462.0,1492.0,213.14285714285714,199.0,23.86,79.05,22.065714285714286,0,190.0,122.75,1,85
2025-03-27,2025,3,Nordeste,Mata Atlântica,190,São Paulo,-23.5505,-46.6333,22.25,28.76,17.88,80.31,0.73,3.67,13.212,297.0,1536.0,219.42857142857142,208.0,12.06,78.85428571428572,22.039999999999996,1,97.0,122.75,0,86
2025-03-28,2025,3,Nordeste,Mata Atlântica,97,São Paulo,-23.5505,-46.6333,23.43,30.73,17.9,74.73,2.52,3.05,10.98,190.0,1475.0,210.71428571428572,207.13333333333333,11.120000000000001,78.99000000000001,22.27857142857143,0,85.0,122.75,0,87
2025-03-29,2025,3,Nordeste,Mata Atlântica,85,São Paulo,-23.5505,-46.6333,23.86,31.48,18.91,75.36,0.68,2.38,8.568,97.0,1383.0,197.57142857142858,202.33333333333334,13.49,78.57000000000001,22.665714285714284,1,85.0,122.75,0,88
2025-03-30,2025,3,Nordeste,Mata Atlântica,85,São Paulo,-23.5505,-46.6333,23.57,30.49,19.46,75.66,0.23,2.98,10.728,85.0,1332.0,190.28571428571428,193.4,13.68,78.64999999999999,22.842857142857145,2,100.0,122.75,0,89
2025-03-31,2025,3,Nordeste,Mata Atlântica,100,São Paulo,-23.5505,-46.6333,23.98,30.99,19.33,77.08,6.95,2.22,7.992000000000001,85.0,1333.0,190.42857142857142,181.66666666666666,11.850000000000001,77.68857142857144,23.04,0,51.0,122.75,0,90
2025-04-01,2025,4,Nordeste,Mata Atlântica,51,São Paulo,-23.5505,-46.6333,23.62,30.86,18.28,76.11,0.68,2.29,8.244,100.0,1316.0,188.0,179.46666666666667,16.5,77.59714285714286,23.18857142857143,1,49.0,122.75,0,91
2025-04-02,2025,4,Nordeste,Mata Atlântica,49,São Paulo,-23.5505,-46.6333,25.08,31.57,19.99,73.97,0.57,2.81,10.116,51.0,905.0,129.28571428571428,170.6,14.79,77.52,23.185714285714283,2,89.0,122.75,0,92
2025-04-03,2025,4,Nordeste,Mata Atlântica,89,São Paulo,-23.5505,-46.6333,25.37,31.9,20.47,68.05,1.75,2.93,10.548,49.0,657.0,93.85714285714286,163.06666666666666,12.36,76.17428571428572,23.684285714285714,0,83.0,122.75,0,93
2025-04-04,2025,4,Nordeste,Mata Atlântica,83,São Paulo,-23.5505,-46.6333,22.68,29.49,19.06,83.03,10.97,3.25,11.7,89.0,556.0,79.42857142857143,152.13333333333333,13.379999999999999,74.42285714285715,24.130000000000003,0,50.0,122.75,0,94
2025-04-05,2025,4,Nordeste,Mata Atlântica,50,São Paulo,-23.5505,-46.6333,18.03,22.05,15.85,83.22,2.24,7.88,28.368,83.0,542.0,77.42857142857143,140.93333333333334,21.83,75.60857142857142,24.02285714285714,0,42.0,122.75,0,95
2025-04-06,2025,4,Nordeste,Mata Atlântica,42,São Paulo,-23.5505,-46.6333,17.9,22.32,15.26,79.43,0.03,6.21,22.356,50.0,507.0,72.42857142857143,131.66666666666666,23.39,76.73142857142857,23.189999999999998,1,37.0,122.75,0,96
2025-04-07,2025,4,Nordeste,Mata Atlântica,37,São Paulo,-23.5505,-46.6333,19.02,25.33,15.15,76.73,0.0,5.19,18.684,42.0,464.0,66.28571428571429,125.4,23.19,77.27,22.38,2,57.0,122.75,0,97
